Candidate_ID,Full_Name,Gender,Demographic_Cohort,Requisition_ID,Applied_Date,Source_Channel,Current_Stage,Disposition_Reason,Resume_Screen_Score,Phone_Screen_Score,Work_Sample_Score,Structured_Interview_Score,Job_Knowledge_Score,Composite_Score,Subjective_Impression_Score,Bias_Variance_Gap,Offer_Extended,Offer_Accepted,Hired_Date
CAND-2026-3596,Synthetic Candidate 3596,Male,Reference Group,REQ-2026-SCM-G2,2026-02-12,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-3597,Synthetic Candidate 3597,Male,Reference Group,REQ-2026-SCM-G2,2026-02-06,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-3598,Synthetic Candidate 3598,Male,Reference Group,REQ-2026-SCM-G2,2026-02-13,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-3599,Synthetic Candidate 3599,Female,Focal Group,REQ-2026-SCM-G2,2026-02-07,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-3600,Synthetic Candidate 3600,Female,Focal Group,REQ-2026-SCM-G2,2026-02-14,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-3601,Synthetic Candidate 3601,Male,Reference Group,REQ-2026-SCM-G2,2026-02-08,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-3602,Synthetic Candidate 3602,Male,Reference Group,REQ-2026-SCM-G2,2026-02-15,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-3603,Synthetic Candidate 3603,Male,Reference Group,REQ-2026-SCM-G2,2026-02-09,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-3604,Synthetic Candidate 3604,Female,Focal Group,REQ-2026-SCM-G2,2026-02-16,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-3605,Synthetic Candidate 3605,Female,Focal Group,REQ-2026-SCM-G2,2026-02-10,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-3606,Synthetic Candidate 3606,Male,Reference Group,REQ-2026-SCM-G2,2026-02-17,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-3607,Synthetic Candidate 3607,Male,Reference Group,REQ-2026-SCM-G2,2026-02-11,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-3608,Synthetic Candidate 3608,Male,Reference Group,REQ-2026-SCM-G2,2026-02-05,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-3609,Synthetic Candidate 3609,Female,Focal Group,REQ-2026-SCM-G2,2026-02-12,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-3610,Synthetic Candidate 3610,Female,Focal Group,REQ-2026-SCM-G2,2026-02-06,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-3611,Synthetic Candidate 3611,Male,Reference Group,REQ-2026-SCM-G2,2026-02-13,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-3612,Synthetic Candidate 3612,Male,Reference Group,REQ-2026-SCM-G2,2026-02-07,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-3613,Synthetic Candidate 3613,Male,Reference Group,REQ-2026-SCM-G2,2026-02-14,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-3614,Synthetic Candidate 3614,Female,Focal Group,REQ-2026-SCM-G2,2026-02-08,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-3615,Synthetic Candidate 3615,Female,Focal Group,REQ-2026-SCM-G2,2026-02-15,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-3616,Synthetic Candidate 3616,Male,Reference Group,REQ-2026-SCM-G2,2026-02-09,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-3617,Synthetic Candidate 3617,Male,Reference Group,REQ-2026-SCM-G2,2026-02-16,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-3618,Synthetic Candidate 3618,Male,Reference Group,REQ-2026-SCM-G2,2026-02-10,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-3619,Synthetic Candidate 3619,Female,Focal Group,REQ-2026-SCM-G2,2026-02-17,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-3620,Synthetic Candidate 3620,Female,Focal Group,REQ-2026-SCM-G2,2026-02-11,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-3621,Synthetic Candidate 3621,Male,Reference Group,REQ-2026-SCM-G2,2026-02-05,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-3622,Synthetic Candidate 3622,Male,Reference Group,REQ-2026-SCM-G2,2026-02-12,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-3623,Synthetic Candidate 3623,Male,Reference Group,REQ-2026-SCM-G2,2026-02-06,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-3624,Synthetic Candidate 3624,Female,Focal Group,REQ-2026-SCM-G2,2026-02-13,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-3625,Synthetic Candidate 3625,Female,Focal Group,REQ-2026-SCM-G2,2026-02-07,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-3626,Synthetic Candidate 3626,Male,Reference Group,REQ-2026-SCM-G2,2026-02-14,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-3627,Synthetic Candidate 3627,Male,Reference Group,REQ-2026-SCM-G2,2026-02-08,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-3628,Synthetic Candidate 3628,Male,Reference Group,REQ-2026-SCM-G2,2026-02-15,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-3629,Synthetic Candidate 3629,Female,Focal Group,REQ-2026-SCM-G2,2026-02-09,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-3630,Synthetic Candidate 3630,Female,Focal Group,REQ-2026-SCM-G2,2026-02-16,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-3631,Synthetic Candidate 3631,Male,Reference Group,REQ-2026-SCM-G2,2026-02-10,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-3632,Synthetic Candidate 3632,Male,Reference Group,REQ-2026-SCM-G2,2026-02-17,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-3633,Synthetic Candidate 3633,Male,Reference Group,REQ-2026-SCM-G2,2026-02-11,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-3634,Synthetic Candidate 3634,Female,Focal Group,REQ-2026-SCM-G2,2026-02-05,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-3635,Synthetic Candidate 3635,Female,Focal Group,REQ-2026-SCM-G2,2026-02-12,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-3636,Synthetic Candidate 3636,Male,Reference Group,REQ-2026-SCM-G2,2026-02-06,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-3637,Synthetic Candidate 3637,Male,Reference Group,REQ-2026-SCM-G2,2026-02-13,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-3638,Synthetic Candidate 3638,Male,Reference Group,REQ-2026-SCM-G2,2026-02-07,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-3639,Synthetic Candidate 3639,Female,Focal Group,REQ-2026-SCM-G2,2026-02-14,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-3640,Synthetic Candidate 3640,Female,Focal Group,REQ-2026-SCM-G2,2026-02-08,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-3641,Synthetic Candidate 3641,Male,Reference Group,REQ-2026-SCM-G2,2026-02-15,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-3642,Synthetic Candidate 3642,Male,Reference Group,REQ-2026-SCM-G2,2026-02-09,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-3643,Synthetic Candidate 3643,Male,Reference Group,REQ-2026-SCM-G2,2026-02-16,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-3644,Synthetic Candidate 3644,Female,Focal Group,REQ-2026-SCM-G2,2026-02-10,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-3645,Synthetic Candidate 3645,Female,Focal Group,REQ-2026-SCM-G2,2026-02-17,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-3646,Synthetic Candidate 3646,Male,Reference Group,REQ-2026-SCM-G2,2026-02-11,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-3647,Synthetic Candidate 3647,Male,Reference Group,REQ-2026-SCM-G2,2026-02-05,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-3648,Synthetic Candidate 3648,Male,Reference Group,REQ-2026-SCM-G2,2026-02-12,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-3649,Synthetic Candidate 3649,Female,Focal Group,REQ-2026-SCM-G2,2026-02-06,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-3650,Synthetic Candidate 3650,Female,Focal Group,REQ-2026-SCM-G2,2026-02-13,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-3651,Synthetic Candidate 3651,Male,Reference Group,REQ-2026-SCM-G2,2026-02-07,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-3652,Synthetic Candidate 3652,Male,Reference Group,REQ-2026-SCM-G2,2026-02-14,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-3653,Synthetic Candidate 3653,Male,Reference Group,REQ-2026-SCM-G2,2026-02-08,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-3654,Synthetic Candidate 3654,Female,Focal Group,REQ-2026-SCM-G2,2026-02-15,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-3655,Synthetic Candidate 3655,Female,Focal Group,REQ-2026-SCM-G2,2026-02-09,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-3656,Synthetic Candidate 3656,Male,Reference Group,REQ-2026-SCM-G2,2026-02-16,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-3657,Synthetic Candidate 3657,Male,Reference Group,REQ-2026-SCM-G2,2026-02-10,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-3658,Synthetic Candidate 3658,Male,Reference Group,REQ-2026-SCM-G2,2026-02-17,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-3659,Synthetic Candidate 3659,Female,Focal Group,REQ-2026-SCM-G2,2026-02-11,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-3660,Synthetic Candidate 3660,Female,Focal Group,REQ-2026-SCM-G2,2026-02-05,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-3661,Synthetic Candidate 3661,Male,Reference Group,REQ-2026-SCM-G2,2026-02-12,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-3662,Synthetic Candidate 3662,Male,Reference Group,REQ-2026-SCM-G2,2026-02-06,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-3663,Synthetic Candidate 3663,Male,Reference Group,REQ-2026-SCM-G2,2026-02-13,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-3664,Synthetic Candidate 3664,Female,Focal Group,REQ-2026-SCM-G2,2026-02-07,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-3665,Synthetic Candidate 3665,Female,Focal Group,REQ-2026-SCM-G2,2026-02-14,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-3666,Synthetic Candidate 3666,Male,Reference Group,REQ-2026-SCM-G2,2026-02-08,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-3667,Synthetic Candidate 3667,Male,Reference Group,REQ-2026-SCM-G2,2026-02-15,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-3668,Synthetic Candidate 3668,Male,Reference Group,REQ-2026-SCM-G2,2026-02-09,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-3669,Synthetic Candidate 3669,Female,Focal Group,REQ-2026-SCM-G2,2026-02-16,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-3670,Synthetic Candidate 3670,Female,Focal Group,REQ-2026-SCM-G2,2026-02-10,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-3671,Synthetic Candidate 3671,Male,Reference Group,REQ-2026-SCM-G2,2026-02-17,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-3672,Synthetic Candidate 3672,Male,Reference Group,REQ-2026-SCM-G2,2026-02-11,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-3673,Synthetic Candidate 3673,Male,Reference Group,REQ-2026-SCM-G2,2026-02-05,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-3674,Synthetic Candidate 3674,Female,Focal Group,REQ-2026-SCM-G2,2026-02-12,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-3675,Synthetic Candidate 3675,Female,Focal Group,REQ-2026-SCM-G2,2026-02-06,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-3676,Synthetic Candidate 3676,Male,Reference Group,REQ-2026-SCM-G2,2026-02-13,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-3677,Synthetic Candidate 3677,Male,Reference Group,REQ-2026-SCM-G2,2026-02-07,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-3678,Synthetic Candidate 3678,Male,Reference Group,REQ-2026-SCM-G2,2026-02-14,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-3679,Synthetic Candidate 3679,Female,Focal Group,REQ-2026-SCM-G2,2026-02-08,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-3680,Synthetic Candidate 3680,Female,Focal Group,REQ-2026-SCM-G2,2026-02-15,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-3681,Synthetic Candidate 3681,Male,Reference Group,REQ-2026-SCM-G2,2026-02-09,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-3682,Synthetic Candidate 3682,Male,Reference Group,REQ-2026-SCM-G2,2026-02-16,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-3683,Synthetic Candidate 3683,Male,Reference Group,REQ-2026-SCM-G2,2026-02-10,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-3684,Synthetic Candidate 3684,Female,Focal Group,REQ-2026-SCM-G2,2026-02-17,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-3685,Synthetic Candidate 3685,Female,Focal Group,REQ-2026-SCM-G2,2026-02-11,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-3686,Synthetic Candidate 3686,Male,Reference Group,REQ-2026-SCM-G2,2026-02-05,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-3687,Synthetic Candidate 3687,Male,Reference Group,REQ-2026-SCM-G2,2026-02-12,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-3688,Synthetic Candidate 3688,Male,Reference Group,REQ-2026-SCM-G2,2026-02-06,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-3689,Synthetic Candidate 3689,Female,Focal Group,REQ-2026-SCM-G2,2026-02-13,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-3690,Synthetic Candidate 3690,Female,Focal Group,REQ-2026-SCM-G2,2026-02-07,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-3691,Synthetic Candidate 3691,Male,Reference Group,REQ-2026-SCM-G2,2026-02-14,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-3692,Synthetic Candidate 3692,Male,Reference Group,REQ-2026-SCM-G2,2026-02-08,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-3693,Synthetic Candidate 3693,Male,Reference Group,REQ-2026-SCM-G2,2026-02-15,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-3694,Synthetic Candidate 3694,Female,Focal Group,REQ-2026-SCM-G2,2026-02-09,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-3695,Synthetic Candidate 3695,Female,Focal Group,REQ-2026-SCM-G2,2026-02-16,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-3696,Synthetic Candidate 3696,Male,Reference Group,REQ-2026-SCM-G2,2026-02-10,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-3697,Synthetic Candidate 3697,Male,Reference Group,REQ-2026-SCM-G2,2026-02-17,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
